T(K),a,da/dT
827.7747273,0.838186347,0.000944055
830.3216364,0.839979704,0.000935396
830.846,0.84136548,0.000929517
831.7449091,0.843321869,0.000920571
834.3667273,0.845808113,0.000900778
836.3143636,0.847519953,0.000887628
836.614,0.850006198,0.000885464
837.5878182,0.851147425,0.000879355
840.0598182,0.853022298,0.00086492
842.1572727,0.854652622,0.000851462
842.2321818,0.855793849,0.000851131
843.8801818,0.856527495,0.000843616
846.8016364,0.857872512,0.00083084
847.9252727,0.859299046,0.000824278
848.2249091,0.860888612,0.000825565
849.7230909,0.862559694,0.000828335
852.5696364,0.863904711,0.000833994
853.6932727,0.865779584,0.000837765
853.918,0.866961569,0.000838946
855.1165455,0.868795684,0.000839211
858.038,0.869977669,0.000840567
859.686,0.871689509,0.000839181
859.9107273,0.874379544,0.000839904
861.8583636,0.877151095,0.0008285
864.7798182,0.879474307,0.000817471
865.454,0.881023115,0.000816446
865.6038182,0.882938746,0.000816346
867.7761818,0.883672392,0.000808885
870.6976364,0.885139684,0.000798341
872.046,0.886199395,0.00079229
873.6190909,0.88909322,0.00079229
876.5405455,0.890356721,0.000783719
877.5143636,0.892027804,0.000760665
877.5143636,0.893250547,0.000754982
879.8365455,0.89382116,0.000754982
882.8329091,0.895369968,0.000739675
883.582,0.897244841,0.000728111
883.7318182,0.899119714,0.000724014
885.9041818,0.900668522,0.000723962
888.7507273,0.900953829,0.000718907
889.5747273,0.902502637,0.000711382
889.2750909,0.903154766,0.00070811
889.2750909,0.90478509,0.000709199
891.4474545,0.905641011,0.000709199
893.2452727,0.907108302,0.000701218
893.1703636,0.908371804,0.000693058
893.9194545,0.909472273,0.000693528
896.6910909,0.910898806,0.000688355
898.1892727,0.912040033,0.00068126
898.1143636,0.913058986,0.000676186
899.3129091,0.914200213,0.000675945
902.3841818,0.916767973,0.000680356
903.9572727,0.918194507,0.000687605
903.6576364,0.920028622,0.000693975
905.3056364,0.920558477,0.000692716
908.3769091,0.921740462,0.000700025
909.8750909,0.922718657,0.0007147
909.8750909,0.924430497,0.000725529
911.9725455,0.925897789,0.000725529
914.8190909,0.927854178,0.000740451
915.718,0.929076921,0.000753143
916.0925455,0.929362228,0.000757071
918.4147273,0.925490208,0.000757157
921.486,0.920436203,0.000760486
922.0103636,0.921536672,0.000758443
922.3849091,0.923452302,0.000758936
924.9318182,0.925204901,0.000758547
927.7034545,0.927120532,0.000759657
927.7034545,0.931848472,0.000756453
928.2278182,0.933193489,0.000756453
931.4489091,0.934538507,0.00075665
933.6212727,0.935720492,0.000747999
933.4714545,0.937310058,0.000735994
934.9696364,0.938043704,0.000737087
937.8910909,0.938858866,0.000728614
938.79,0.940856013,0.000705661
939.0147273,0.942608612,0.000698037
941.1121818,0.943423774,0.000696094
944.1085455,0.944809549,0.000678711
945.0074545,0.946032292,0.000660097
944.7827273,0.9475811,0.000656877
947.3296364,0.948600053,0.00065751
950.2510909,0.949782038,0.00064695
950.5507273,0.950556442,0.000640723
950.9252727,0.951616153,0.000640296
953.4721818,0.953857849,0.000639163
956.4685455,0.954550736,0.000630824
956.6183636,0.954387704,0.000623164
957.3674545,0.955936512,0.000622667
960.214,0.95748532,0.000619765
962.0118182,0.958871095,0.000610875
961.862,0.959441709,0.000606868
963.4350909,0.96050142,0.000607194
966.7310909,0.961642647,0.000604913
968.0794545,0.962620841,0.000603771
967.63,0.964047375,0.000602991
969.5027273,0.96543315,0.000603265
972.7987273,0.966248312,0.000601714
973.7725455,0.967104233,0.000598634
973.4729091,0.968000911,0.000597071
975.4205455,0.969223654,0.000597555
978.7914545,0.970283365,0.000593813
979.3158182,0.97166914,0.000579884
979.166,0.972728851,0.000576588
981.3383636,0.973992352,0.000577214
984.5594545,0.974889031,0.000569418
984.7841818,0.976030258,0.000545557
985.0089091,0.977375275,0.000543786
987.8554545,0.978516502,0.000542106
990.4023636,0.979535455,0.000528102
990.2525455,0.980635923,0.000518101
991.1514545,0.981328811,0.000518328
994.1478182,0.981817908,0.000516023
995.9456364,0.982307006,0.000502827
995.7958182,0.983448233,0.000495595
997.5936364,0.984100362,0.000495819
1001.039455,0.984915524,0.000488245
1001.563818,0.986179026,0.000480386
1001.264182,0.9863013,0.000479166
1003.960909,0.987768592,0.000479514
1007.032182,0.988706028,0.000489219
1007.032182,0.989806497,0.000507353
1007.331818,0.990784691,0.000507353
1010.028545,0.991518337,0.000509249
1012.650364,0.992170467,0.00052673
1012.200909,0.992863355,0.000543998
1013.099818,0.994004582,0.000541031
1016.096182,0.995675664,0.000546968
1018.493273,0.9966131,0.000566981
1017.968909,0.99726523,0.00058343
1018.718,0.998569489,0.000579796
1021.556222,1.000000552,0.000584993
