T(K),a,da/dT
359.429482,0.045237596,0.000444178
360.268048,0.045599495,0.00043157
361.099988,0.045952261,0.000424028
361.935836,0.046308842,0.00042661
362.771146,0.046652282,0.000411152
363.606895,0.046986572,0.000399989
364.435247,0.04731796,0.000400057
365.26679,0.047632022,0.000377686
366.098627,0.04795379,0.000386815
366.931451,0.048258025,0.000365306
367.765257,0.048568227,0.000372031
368.594658,0.048853943,0.000344485
369.430837,0.049155084,0.00036014
370.264095,0.049426671,0.000325934
371.098618,0.049693824,0.000320126
371.932485,0.049960092,0.000319318
372.769531,0.050211745,0.000300645
373.60752,0.050456636,0.000292236
374.44602,0.050693616,0.000282623
375.28494,0.050935413,0.000288224
376.1233,0.051161534,0.000269718
376.96021,0.051384841,0.000266823
377.79937,0.051592531,0.000247498
378.6375,0.051817165,0.000268017
379.4791,0.052028037,0.000250562
380.31835,0.052224177,0.000233708
381.157,0.052424059,0.000238338
381.99816,0.052634695,0.000250412
382.83917,0.052815498,0.000214983
383.67786,0.053000558,0.000220654
384.51716,0.053181479,0.000215561
385.35864,0.053360248,0.000212447
386.19957,0.053542893,0.000217193
387.03734,0.05372371,0.000215832
387.87555,0.053879098,0.000185381
388.71597,0.054048056,0.000201039
389.55383,0.054204225,0.000186391
390.39244,0.054368556,0.000195957
391.23147,0.054543083,0.00020801
392.0684,0.054705115,0.000193604
392.90464,0.054876076,0.00020444
393.7416,0.055042411,0.000198737
394.57803,0.055205402,0.000194865
395.41027,0.055385542,0.000216452
396.24395,0.055567184,0.00021788
397.08018,0.055761777,0.000232702
397.90955,0.05594146,0.00021665
398.74261,0.05613206,0.000228795
399.57631,0.056331588,0.000239329
400.40818,0.056526195,0.00023394
401.24502,0.056701429,0.000209399
402.0772,0.056896257,0.000234118
402.91462,0.057072213,0.000210116
403.74606,0.057237192,0.000198426
404.58438,0.057393921,0.000186956
405.42001,0.057536801,0.000170985
406.25681,0.057676293,0.000166696
407.09027,0.057804779,0.00015416
407.92987,0.057919106,0.000136169
408.76785,0.058044101,0.000149161
409.60451,0.05813845,0.00011277
410.44275,0.058244719,0.000126776
411.27687,0.058342664,0.000117423
412.11801,0.058436262,0.000111276
412.95766,0.058525558,0.000106349
413.79343,0.058615311,0.00010739
414.62606,0.058708497,0.000111917
415.46426,0.05876516,6.76007E-05
416.30354,0.058840107,8.92985E-05
417.14089,0.058921344,9.70173E-05
417.9777,0.058991311,8.36113E-05
418.81742,0.059046972,6.62852E-05
419.65193,0.059104091,6.84469E-05
420.48825,0.059166662,7.48168E-05
421.32507,0.059227598,7.28179E-05
422.16268,0.059263826,4.3252E-05
422.99908,0.059335929,8.62064E-05
423.83932,0.059385888,5.94585E-05
424.67578,0.059429041,5.15898E-05
425.51315,0.059475715,5.57387E-05
426.35114,0.059514463,4.62388E-05
427.18637,0.0595764,7.4156E-05
428.02505,0.059613188,4.38643E-05
428.86181,0.059642286,3.47741E-05
429.6991,0.059688385,5.50578E-05
430.53629,0.059730079,4.98026E-05
431.37574,0.059773983,5.23011E-05
432.21271,0.05979237,2.19682E-05
433.04837,0.059815191,2.73093E-05
433.88416,0.059845276,3.59955E-05
434.72268,0.059881725,4.34686E-05
435.56089,0.05990079,2.27442E-05
436.39537,0.059912709,1.42831E-05
437.23357,0.059935604,2.73145E-05
438.06963,0.05995813,2.69438E-05
438.9067,0.059988834,3.66797E-05
439.74683,0.059998705,1.17495E-05
440.58336,0.060012613,1.66257E-05
441.42326,0.060034624,2.62067E-05
442.25766,0.060039397,5.72084E-06
443.09722,0.060042108,3.22891E-06
443.93732,0.06006767,3.04269E-05
444.77265,0.060064694,-3.56273E-06
445.61131,0.060069482,5.70935E-06
446.44861,0.060071368,2.25226E-06
447.28459,0.060074005,3.15462E-06
448.12391,0.060070543,-4.12505E-06
448.9616,0.060075979,6.48982E-06
449.79988,0.060080281,5.13196E-06
450.6392,0.06008423,4.70432E-06
451.47897,0.060070248,-1.66493E-05
452.31748,0.060050668,-2.3351E-05
453.15428,0.060044819,-6.9897E-06
453.99289,0.060037158,-9.13551E-06
454.83368,0.060028038,-1.08466E-05
455.67019,0.060003832,-2.89372E-05
456.51268,0.059981659,-2.63185E-05
457.35129,0.059964849,-2.00454E-05
458.18842,0.05994163,-2.77366E-05
459.02985,0.059915655,-3.08691E-05
459.86771,0.059895412,-2.41604E-05
460.71137,0.059866948,-3.37388E-05
461.54958,0.059837821,-3.47491E-05
462.38862,0.059819567,-2.1756E-05
463.23312,0.059783692,-4.24804E-05
464.073,0.059756392,-3.25048E-05
464.9181,0.059715125,-4.88309E-05
465.75656,0.059673136,-5.00786E-05
466.59716,0.059639442,-4.00836E-05
467.43871,0.05959075,-5.78603E-05
468.28164,0.059561078,-3.52012E-05
469.12071,0.059518883,-5.0288E-05
469.96059,0.059477969,-4.87134E-05
470.80223,0.059427686,-5.97447E-05
471.64375,0.059382986,-5.31179E-05
472.4854,0.059331008,-6.1757E-05
473.33017,0.059280179,-6.01686E-05
474.1759,0.059232784,-5.60414E-05
475.01953,0.059174264,-6.9366E-05
475.86605,0.059130434,-5.17773E-05
476.71179,0.059074581,-6.60399E-05
477.56011,0.059020673,-6.35466E-05
478.40402,0.058958942,-7.31488E-05
479.24775,0.058904607,-6.43987E-05
480.09526,0.058851996,-6.20775E-05
480.94602,0.058786862,-7.65602E-05
481.79428,0.058732851,-6.36726E-05
482.64404,0.058660129,-8.55792E-05
483.49021,0.058598059,-7.33539E-05
484.33831,0.058535341,-7.39513E-05
485.18853,0.058467835,-7.93987E-05
486.04045,0.058404778,-7.40175E-05
486.88973,0.058328741,-8.95308E-05
487.74074,0.058259702,-8.11254E-05
488.59097,0.058202067,-6.77878E-05
489.44211,0.058132321,-8.19439E-05
490.29246,0.058059894,-8.51733E-05
491.14381,0.057995939,-7.51227E-05
491.9944,0.057915276,-9.48316E-05
492.84601,0.057844911,-8.26253E-05
493.69739,0.057770628,-8.72507E-05
494.54974,0.057697464,-8.58377E-05
495.39948,0.057622591,-8.81126E-05
496.25463,0.057557044,-7.66495E-05
497.1064,0.057483129,-8.67783E-05
497.96555,0.057408271,-8.71304E-05
498.81974,0.057339969,-7.9961E-05
499.67227,0.057277855,-7.28585E-05
500.53005,0.057212794,-7.58477E-05
501.38625,0.057148736,-7.48176E-05
502.24366,0.05708313,-7.65162E-05
503.10103,0.057019542,-7.41656E-05
503.95604,0.056948927,-8.25897E-05
504.81362,0.056888832,-7.00759E-05
505.67353,0.056824243,-7.51116E-05
506.5302,0.056779793,-5.18861E-05
507.39164,0.056710711,-8.01945E-05
508.252,0.056666762,-5.10814E-05
509.11241,0.056601819,-7.54789E-05
509.97213,0.056557488,-5.15649E-05
510.83698,0.056514129,-5.01348E-05
511.70192,0.056472096,-4.85965E-05
512.56057,0.056439551,-3.79026E-05
513.42615,0.056406888,-3.77353E-05
514.29245,0.056372722,-3.94386E-05
515.15841,0.05634059,-3.71063E-05
516.02541,0.056322615,-2.07315E-05
516.89266,0.056319183,-3.95823E-06
517.75959,0.056299161,-2.30954E-05
518.62934,0.056282999,-1.85824E-05
519.49572,0.056295816,1.47945E-05
520.3655,0.056297923,2.42223E-06
521.23706,0.056308604,1.22555E-05
522.11011,0.056325945,1.98622E-05
522.98064,0.056367197,4.73875E-05
523.85544,0.056404766,4.29458E-05
524.72816,0.056439639,3.99588E-05
525.59986,0.056492855,6.10478E-05
526.47296,0.05656014,7.70649E-05
527.34847,0.056635808,8.64278E-05
528.22221,0.056721141,9.76643E-05
529.09761,0.056819425,0.000112273
529.97656,0.056926813,0.000122178
530.85381,0.057042069,0.000131383
531.73273,0.057168036,0.00014332
532.6158,0.057306791,0.000157128
533.49642,0.057471387,0.00018691
534.37161,0.057642702,0.000195746
535.25147,0.057831637,0.000214733
536.13599,0.058029147,0.000223296
537.01794,0.058242539,0.000241955
537.9026,0.058468557,0.000255486
538.78865,0.05871909,0.000282753
539.6741,0.058993197,0.000309567
540.56099,0.05927545,0.000318251
541.44927,0.059576326,0.000338718
542.33541,0.059895501,0.000360185
543.22222,0.060243876,0.000392841
544.11148,0.06060003,0.000400506
544.99902,0.06097348,0.00042077
545.88945,0.061381907,0.000458685
546.77904,0.061813921,0.000485633
547.67118,0.062261876,0.000502113
548.56088,0.062746884,0.000545137
549.4533,0.063242442,0.000555296
550.34399,0.063773402,0.000596123
551.23687,0.064325902,0.000618784
552.13013,0.064906542,0.000650023
553.0238,0.065508456,0.000673531
553.92146,0.06615012,0.000714818
554.81812,0.066811069,0.000737123
555.70979,0.067508571,0.000782242
556.60269,0.068236967,0.000815765
557.49936,0.068988701,0.000838361
558.39316,0.06978478,0.000890669
559.28673,0.070608794,0.000922159
560.18177,0.071461684,0.000952907
561.07609,0.072354043,0.000997808
561.96981,0.073278579,0.001034481
562.86279,0.074237959,0.001074357
563.7554,0.075226804,0.001107814
564.64997,0.076244512,0.00113765
565.54161,0.07731732,0.001203186
566.43745,0.078406615,0.001215948
567.33026,0.079536882,0.001265966
568.22038,0.08071313,0.001321449
569.1112,0.081907883,0.001341183
570.00077,0.083140898,0.001386079
570.89146,0.084428336,0.001445439
571.77791,0.085747361,0.001487986
572.66325,0.087105841,0.001534416
573.54935,0.088502657,0.001576363
574.43452,0.089929026,0.001611408
575.3194,0.091405488,0.001668544
576.2026,0.092916867,0.001711253
577.08382,0.094474713,0.001767829
577.96625,0.096059241,0.001795641
578.84483,0.097686229,0.001851838
579.72191,0.099349312,0.00189616
580.59741,0.101058672,0.001952438
581.47093,0.10280426,0.001998338
582.34153,0.104586033,0.002046603
583.21392,0.106389683,0.002067482
584.07804,0.10821813,0.002115963
584.93999,0.110092823,0.002174944
585.80059,0.111970006,0.002181249
586.65986,0.113890267,0.00223476
587.51282,0.115849616,0.002297116
588.367,0.117818821,0.002305374
589.2152,0.119841064,0.002384159
590.05938,0.121888147,0.002424937
590.90053,0.123971385,0.002476654
591.74136,0.126080361,0.002508208
592.58208,0.128248888,0.002579369
593.42393,0.130474888,0.002644176
594.26779,0.132714368,0.002653853
595.1084,0.134998048,0.002716693
595.94605,0.137304077,0.002752975
596.78315,0.139614541,0.002760081
597.61598,0.141960305,0.002816618
598.45061,0.144331748,0.002841311
599.27935,0.146728459,0.002891993
600.11048,0.149145501,0.002908139
600.93731,0.151575861,0.002939371
601.76161,0.154041153,0.002990771
602.5852,0.156536766,0.003030164
603.40485,0.159035311,0.003048307
604.22055,0.161567417,0.003104213
605.03595,0.164123523,0.003134788
605.85045,0.166698885,0.003161893
606.66351,0.169286328,0.003182352
607.47443,0.171897359,0.003219837
608.28824,0.174521944,0.003225059
609.09962,0.17718118,0.003277425
609.91248,0.179880476,0.003320739
610.72733,0.182604302,0.003342733
611.54176,0.185368482,0.003394005
612.35342,0.188148042,0.003424538
613.16475,0.190957909,0.003463284
613.9772,0.19378958,0.003485348
614.78877,0.196650186,0.003524781
615.59596,0.199532082,0.003570282
616.40501,0.202432099,0.003584472
617.21369,0.205352124,0.003610853
618.02551,0.208315905,0.003650786
618.83438,0.211303716,0.003693808
619.6415,0.214317825,0.0037344
620.45162,0.217326483,0.003713842
621.25937,0.220376805,0.00377632
622.06672,0.223461308,0.003820528
622.87753,0.226571358,0.003835732
623.69167,0.229711036,0.003856435
624.50324,0.232871134,0.003893808
625.31694,0.236036359,0.003889916
626.12905,0.239259749,0.003969155
626.9446,0.242523228,0.004001568
627.76378,0.245806434,0.004007918
628.58393,0.249124808,0.004046057
629.40573,0.252470305,0.004070938
630.22824,0.255868296,0.004131245
631.055,0.25929173,0.004140784
631.88188,0.262736807,0.004166357
632.70884,0.266231416,0.00422585
633.53748,0.269768854,0.004268968
634.36886,0.273322631,0.004274552
635.20094,0.276941453,0.004349128
636.03142,0.280601101,0.004406666
636.8666,0.28429627,0.004424398
637.70175,0.288046613,0.004490623
638.53654,0.29183678,0.004540264
639.37988,0.295674107,0.004550154
640.22149,0.299576155,0.00463641
641.06899,0.303426521,0.004543204
641.9213,0.307392201,0.004652861
642.76917,0.311446736,0.004782024
643.62758,0.315563635,0.004795959
644.48814,0.319766633,0.004884027
645.34855,0.324019178,0.004942464
646.20916,0.328341735,0.005022666
647.0738,0.332692342,0.005031698
647.9412,0.337139392,0.005126873
648.80793,0.341658117,0.005213533
649.67979,0.346238441,0.005253508
650.558,0.350904113,0.005312706
651.43877,0.355655589,0.005394685
652.32549,0.360510402,0.005475024
653.22042,0.365468051,0.005539706
654.11908,0.370513847,0.0056148
655.02307,0.375678892,0.005713608
655.93315,0.38096183,0.005804916
656.84916,0.386723337,0.006289787
657.76968,0.392765007,0.006563322
658.6968,0.398393402,0.006070838
659.63396,0.404175197,0.006169485
660.5705,0.410115961,0.00634331
661.51332,0.416223413,0.006477856
662.46094,0.422463785,0.006585311
663.41511,0.428837005,0.006679333
664.3769,0.435402489,0.006826318
665.34411,0.4421251,0.006950519
666.31641,0.449034908,0.007106662
667.30347,0.456109415,0.007167252
668.29197,0.463386397,0.007361641
669.29252,0.47084735,0.007456851
670.3025,0.478493348,0.007570445
671.31433,0.48632806,0.007743111
672.32953,0.494332083,0.007884184
673.35124,0.502470545,0.00796553
674.39034,0.510918191,0.008129773
675.43874,0.519582354,0.008264176
676.47695,0.528288136,0.008385377
677.49993,0.536993698,0.008510002
678.50343,0.545718737,0.008694607
679.47436,0.55432793,0.008866956
680.41566,0.562766531,0.008964837
681.32435,0.571104329,0.009175624
682.20499,0.579287254,0.009292021
683.06225,0.587295079,0.009341185
683.90111,0.595094226,0.009297317
684.70878,0.602761925,0.009493605
685.49793,0.610192277,0.00941564
686.27149,0.61737133,0.009280537
687.02108,0.624361299,0.009325057
687.75841,0.631330275,0.009451637
688.47971,0.63815749,0.009465153
689.18489,0.644770031,0.009377097
689.88126,0.651192267,0.009222448
690.56323,0.65744637,0.009170643
691.23329,0.66355229,0.009112497
691.90017,0.669489149,0.00890244
692.56669,0.675283143,0.008692903
693.23065,0.680975642,0.008573557
693.89334,0.686526763,0.008376649
694.55589,0.691951947,0.008188339
695.21938,0.697272174,0.008018548
695.88701,0.702512563,0.007849241
696.55447,0.707655317,0.007704962
697.22772,0.712701467,0.00749521
697.90665,0.71766688,0.007313587
698.59105,0.722566437,0.007158909
699.27973,0.727386083,0.006998382
699.97032,0.732072189,0.006785656
700.66394,0.736695886,0.006666038
701.36053,0.741254759,0.006544556
702.0648,0.745728004,0.006351605
702.7693,0.750137248,0.006258687
703.47888,0.754465182,0.006099289
704.19074,0.758717536,0.005973582
704.90953,0.762670634,0.005499657
705.63253,0.766583114,0.005411452
706.36247,0.770500956,0.005367348
707.09565,0.774446437,0.005381327
707.82884,0.778392803,0.005382459
708.56684,0.782366336,0.005384191
709.31211,0.786280009,0.005251349
710.06483,0.790138315,0.005125819
710.82254,0.793968924,0.005055508
711.5862,0.797791503,0.005005603
712.35655,0.80157504,0.004911452
713.13432,0.805327343,0.004824438
713.90947,0.809055587,0.004809707
714.69106,0.812771676,0.004754525
715.47336,0.816479029,0.004739042
716.26169,0.820180238,0.004695
717.05498,0.82389235,0.004679388
717.85538,0.827609485,0.004644097
718.66037,0.831351785,0.004648877
719.47303,0.835106563,0.004620356
720.30184,0.838892207,0.004567565
721.15227,0.842692171,0.004468286
723.6725,0.853685375,0.004361985
724.37656,0.858058671,0.006211539
725.1015,0.861751247,0.005093629
725.83362,0.865401127,0.004985357
726.56945,0.868997275,0.0048872
727.30613,0.872523796,0.004787046
728.04254,0.875985978,0.004701433
728.77915,0.879395873,0.004629173
729.51989,0.882729377,0.004500236
730.26271,0.886005983,0.004411036
731.01054,0.889234339,0.004316964
731.76169,0.89242318,0.00424528
732.51479,0.895590807,0.004206116
733.27415,0.898698838,0.004092962
734.03163,0.901764513,0.004047202
734.79104,0.904797259,0.003993556
735.55655,0.907784569,0.003902379
736.32305,0.910746965,0.003864836
737.08843,0.91365236,0.003796016
737.85707,0.916509593,0.003717257
738.62512,0.919315127,0.003652802
739.39172,0.922034195,0.003546918
740.15277,0.924693004,0.003493607
740.90321,0.927251762,0.003409677
741.64367,0.929714712,0.003326243
742.37212,0.932065765,0.003227474
743.09085,0.934330159,0.003150549
743.79152,0.936459747,0.003039359
744.48243,0.938471662,0.002911979
745.16707,0.940385957,0.002796061
745.8437,0.942171545,0.002638943
746.51992,0.94385362,0.002487466
747.19569,0.945441433,0.002349635
747.87289,0.946941188,0.00221464
748.55769,0.948374069,0.002092409
749.24697,0.949739621,0.001981128
749.94368,0.951042705,0.00187034
750.64846,0.952297554,0.001780483
751.35968,0.953507084,0.001700641
752.07706,0.954670441,0.001621675
752.79728,0.955775427,0.001534233
753.52176,0.956833708,0.001460747
754.25276,0.957843239,0.001381027
754.98725,0.958814876,0.001322874
755.73081,0.959743656,0.001249098
756.47555,0.960633231,0.001194477
757.22448,0.961487196,0.001140247
757.97634,0.962310546,0.001095085
758.73503,0.963096004,0.001035281
759.49904,0.963847457,0.000983565
760.26767,0.964579139,0.00095193
761.04018,0.965284773,0.00091343
761.81583,0.965966231,0.000878563
762.5987,0.966610826,0.000823375
763.38253,0.967255054,0.000821897
764.16866,0.967882029,0.000797546
764.96147,0.968480599,0.000754998
765.75462,0.96906887,0.00074169
766.55072,0.969634085,0.000709979
767.3483,0.970198931,0.0007082
768.14667,0.970728212,0.000662952
768.94878,0.971265139,0.000669394
769.75285,0.971768902,0.000626517
770.55647,0.972245086,0.000592548
771.36083,0.972712326,0.000580885
772.16715,0.973193931,0.000597288
772.9736,0.973655662,0.000572547
773.78177,0.974100051,0.000549872
774.59017,0.974528883,0.00053047
775.40029,0.974940949,0.000508648
776.21058,0.975335998,0.00048754
777.01918,0.975729662,0.000486847
777.83242,0.976116357,0.0004755
778.64594,0.976488924,0.000457969
779.45676,0.976845594,0.000439888
780.26752,0.97719444,0.000430271
781.07966,0.977524753,0.000406719
781.8938,0.977848907,0.000398155
782.70473,0.978172722,0.000399313
783.51682,0.978482954,0.000382016
784.33131,0.97877969,0.000364321
785.14355,0.979061649,0.000347138
785.95628,0.979337936,0.000339949
786.76741,0.979558885,0.000272398
787.58419,0.979806988,0.000303757
788.39958,0.980055724,0.000305052
789.21459,0.980291009,0.00028869
790.03131,0.980523481,0.00028464
790.84746,0.98074527,0.000271751
791.6634,0.980948688,0.000249305
792.48095,0.981153446,0.000250454
793.29788,0.981349586,0.000240094
794.11271,0.98152121,0.000210626
794.92847,0.981713961,0.000236284
795.7469,0.981863633,0.000182877
796.5658,0.982036185,0.000210712
797.38763,0.982203669,0.000203794
798.2058,0.98236112,0.000192443
799.02739,0.982510586,0.000181922
799.84543,0.982659683,0.000182262
800.6667,0.982819727,0.000194874
801.48924,0.982960294,0.000170894
802.30983,0.983105281,0.000176686
803.13333,0.983231454,0.000153215
803.95572,0.983363844,0.000160982
804.78035,0.983488617,0.000151308
805.60284,0.983605391,0.000141975
806.42895,0.983739726,0.000162611
807.25559,0.983868359,0.00015561
808.08137,0.983983202,0.000139072
808.90458,0.984102996,0.00014552
809.7294,0.984209559,0.000129196
810.55461,0.984313161,0.000125546
811.38235,0.984426015,0.00013634
812.20924,0.984540019,0.00013787
813.0362,0.984649485,0.000132371
813.86118,0.984739797,0.000109473
814.68719,0.98484558,0.000128064
815.51551,0.98495509,0.000132207
816.34361,0.985048379,0.000112654
817.17321,0.985151996,0.0001249
817.99922,0.985238655,0.000104913
818.82809,0.985331546,0.00011207
819.65374,0.985435531,0.000125943
820.48178,0.985528967,0.00011284
821.30711,0.985617512,0.000107284
822.13698,0.9857178,0.000120847
822.96572,0.985816569,0.00011918
823.79343,0.985896952,9.71148E-05
824.6208,0.985987825,0.000109833
825.44996,0.98607886,0.000109792
826.27925,0.98615136,8.74251E-05
827.10754,0.986248863,0.000117716
827.93571,0.986347972,0.000119672
828.76566,0.986428133,9.65865E-05
829.59304,0.986521157,0.000112432
